Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID	Gene name	HGNC symbol	UniProtKB/Swiss-Prot ID
ENSG00000165475	ENSG00000165475.15	51084	CRYL1	CRYL1	Q9Y2S2
ENSG00000156304	ENSG00000156304.15	57466	SCAF4	SCAF4	O95104
ENSG00000288301	ENSG00000288301.1	84461	NEURL4	NEURL4	Q96JN8
ENSG00000288169	ENSG00000288169.1	9744	ACAP1	ACAP1	Q15027
ENSG00000288399	ENSG00000288399.2	147040	KCTD11	KCTD11	Q693B1
ENSG00000288511	ENSG00000288511.3	339168	TMEM95	TMEM95	Q3KNT9
ENSG00000288401	ENSG00000288401.1	2017	CTTN	CTTN	Q14247
ENSG00000281917	ENSG00000281917.4	6566	SLC16A1	SLC16A1	P53985
ENSG00000102547	ENSG00000102547.19	81617	CAB39L	CAB39L	Q9H9S4
ENSG00000284900	ENSG00000284900.2	55709	KBTBD4	KBTBD4	Q9NVX7
ENSG00000284938	ENSG00000284938.4	399888	FAM180B	FAM180B	Q6P0A1
ENSG00000284838	ENSG00000284838.2	114900	C1QTNF4	C1QTNF4	Q9BXJ3
ENSG00000285501	ENSG00000285501.2	79841	AGBL2	AGBL2	Q5U5Z8
ENSG00000285182	ENSG00000285182.2	23360	FNBP4	FNBP4	Q8N3X1
ENSG00000285121	ENSG00000285121.2	23788	MTCH2	MTCH2	Q9Y6C9
ENSG00000120675	ENSG00000120675.6	29103	DNAJC15	DNAJC15	Q9Y5T4
ENSG00000132975	ENSG00000132975.8	2835	GPR12	GPR12	P47775
ENSG00000154654	ENSG00000154654.15	4685	NCAM2	NCAM2	O15394
ENSG00000132970	ENSG00000132970.14	10810	WASF3	WASF3	Q9UPY6
ENSG00000288435	ENSG00000288435.1	84694	GJA10	GJA10	Q969M2
ENSG00000288475	ENSG00000288475.5	9994	CASP8AP2	CASP8AP2	Q9UKL3
ENSG00000156284	ENSG00000156284.6	9073	CLDN8	CLDN8	P56748
ENSG00000222018	ENSG00000222018.2	102723451	C21orf140	C21orf140	B9A014
ENSG00000222018	ENSG00000222018.2	101928147	C21orf140	C21orf140	B9A014
ENSG00000142149	ENSG00000142149.9	30811	HUNK	HUNK	P57058
ENSG00000154642	ENSG00000154642.11	54149	C21orf91	C21orf91	Q9NYK6
ENSG00000133110	ENSG00000133110.15	10631	POSTN	POSTN	Q15063
ENSG00000159256	ENSG00000159256.13	23515	MORC3	MORC3	Q14149
ENSG00000159086	ENSG00000159086.15	94104	PAXBP1	PAXBP1	Q9Y5B6
ENSG00000281813	ENSG00000281813.4	23522	KAT6B	KAT6B	Q8WYB5
ENSG00000281660	ENSG00000281660.1	338599	DUSP29	DUSP29	Q68J44
ENSG00000205929	ENSG00000205929.11	56245	C21orf62	C21orf62	Q9NYP8
ENSG00000205726	ENSG00000205726.15	6453	ITSN1	ITSN1	Q15811
ENSG00000102531	ENSG00000102531.16	22862	FNDC3A	FNDC3A	Q9Y2H6
ENSG00000158270	ENSG00000158270.12	81035	COLEC12	COLEC12	Q5KU26
ENSG00000141401	ENSG00000141401.12	3613	IMPA2	IMPA2	O14732
ENSG00000288508	ENSG00000288508.1	3671	ISLR	ISLR	O14498
ENSG00000288257	ENSG00000288257.1	64220	STRA6	STRA6	Q9BX79
ENSG00000183722	ENSG00000183722.9	10186	LHFPL6	LHFPL6	Q9Y693
ENSG00000288407	ENSG00000288407.1	80125	CCDC33	CCDC33	Q8N5R6
ENSG00000288362	ENSG00000288362.1	1583	CYP11A1	CYP11A1	P05108
ENSG00000288455	ENSG00000288455.1	8482	SEMA7A	SEMA7A	O75326
ENSG00000168461	ENSG00000168461.13	11031	RAB31	RAB31	Q13636
ENSG00000288408	ENSG00000288408.1	84993	UBL7	UBL7	Q96S82
ENSG00000023516	ENSG00000023516.9	11215	AKAP11	AKAP11	Q9UKA4
ENSG00000204899	ENSG00000204899.6	440145	MZT1	MZT1	Q08AG7
ENSG00000120685	ENSG00000120685.20	80209	PROSER1	PROSER1	Q86XN7
ENSG00000165837	ENSG00000165837.12	220081	ERICH6B	ERICH6B	Q5W0A0
ENSG00000083535	ENSG00000083535.16	10464	PIBF1	PIBF1	Q8WXW3
ENSG00000176105	ENSG00000176105.14	7525	YES1	YES1	P07947
ENSG00000282825	ENSG00000282825.2	9811	CTIF	CTIF	O43310
ENSG00000136122	ENSG00000136122.18	79866	BORA	BORA	Q6PGQ7
ENSG00000197705	ENSG00000197705.10	57565	KLHL14	KLHL14	Q9P2G3
ENSG00000150361	ENSG00000150361.12	57626	KLHL1	KLHL1	Q9NR64
ENSG00000122034	ENSG00000122034.17	2971	GTF3A	GTF3A	Q92664
ENSG00000178127	ENSG00000178127.13	4729	NDUFV2	NDUFV2	P19404
ENSG00000280975	ENSG00000280975.3	338657	CENATAC	CENATAC	Q86UT8
ENSG00000280831	ENSG00000280831.3	6230	RPS25	RPS25	P62851
ENSG00000280495	ENSG00000280495.5	51399	TRAPPC4	TRAPPC4	Q9Y296
ENSG00000120690	ENSG00000120690.16	1997	ELF1	ELF1	P32519
ENSG00000280682	ENSG00000280682.3	10525	HYOU1	HYOU1	Q9Y4L1
ENSG00000281500	ENSG00000281500.5	2542	SLC37A4	SLC37A4	O43826
ENSG00000154889	ENSG00000154889.17	65258	MPPE1	MPPE1	Q53F39
ENSG00000136155	ENSG00000136155.17	8796	SCEL	SCEL	O95171
ENSG00000282739	ENSG00000282739.1	115286	SLC25A26	SLC25A26	Q70HW3
ENSG00000150893	ENSG00000150893.11	341640	FREM2	FREM2	Q5SZK8
ENSG00000204918	ENSG00000204918.3	729233	PRR20B	PRR20B	P86481
ENSG00000136111	ENSG00000136111.14	9882	TBC1D4	TBC1D4	O60343
ENSG00000101489	ENSG00000101489.20	56853	CELF4	CELF4	Q9BZC1
ENSG00000227151	ENSG00000227151.4	729246	PRR20D	PRR20D	P86480
ENSG00000136158	ENSG00000136158.12	10253	SPRY2	SPRY2	O43597
ENSG00000234278	ENSG00000234278.3	729250	PRR20E	PRR20E	P86478
ENSG00000120686	ENSG00000120686.12	51569	UFM1	UFM1	P61960
ENSG00000281614	ENSG00000281614.3	3635	INPP5D	INPP5D	Q92835
ENSG00000281089	ENSG00000281089.3	55054	ATG16L1	ATG16L1	Q676U5
ENSG00000281857	ENSG00000281857.3	6295	SAG	SAG	P10523
ENSG00000102554	ENSG00000102554.14	688	KLF5	KLF5	Q13887
ENSG00000174015	ENSG00000174015.10	220082	CBY2	CBY2	Q8NA61
ENSG00000134882	ENSG00000134882.16	337867	UBAC2	UBAC2	Q8NBM4
ENSG00000133119	ENSG00000133119.13	5983	RFC3	RFC3	P40938
ENSG00000284017	ENSG00000284017.2	23228	PLCL2	PLCL2	Q9UPR0
ENSG00000231824	ENSG00000231824.4	642597	AKAIN1	AKAIN1	P0CW23
ENSG00000132874	ENSG00000132874.15	8170	SLC14A2	SLC14A2	Q15849
ENSG00000152192	ENSG00000152192.8	5457	POU4F1	POU4F1	Q01851
ENSG00000182957	ENSG00000182957.16	221178	SPATA13	SPATA13	Q96N96
ENSG00000017797	ENSG00000017797.13	10928	RALBP1	RALBP1	Q15311
ENSG00000288503	ENSG00000288503.1	317781	DDX51	DDX51	Q8N8A6
ENSG00000288146	ENSG00000288146.1	79050	NOC4L	NOC4L	Q9BVI4
ENSG00000288490	ENSG00000288490.1	50614	GALNT9	GALNT9	Q9HCQ5
ENSG00000141380	ENSG00000141380.14	6760	SS18	SS18	Q15532
ENSG00000159261	ENSG00000159261.12	23562	CLDN14	CLDN14	O95500
ENSG00000241837	ENSG00000241837.7	539	ATP5PO	ATP5PO	P48047
ENSG00000188811	ENSG00000188811.14	387921	NHLRC3	NHLRC3	Q5JS37
ENSG00000154645	ENSG00000154645.14	140578	CHODL	CHODL	Q9H9P2
ENSG00000102837	ENSG00000102837.7	10562	OLFM4	OLFM4	Q6UX06
ENSG00000204919	ENSG00000204919.1	122183	PRR20A	PRR20A	P86496
ENSG00000065150	ENSG00000065150.21	3843	IPO5	IPO5	O00410
ENSG00000160307	ENSG00000160307.10	6285	S100B	S100B	P04271
ENSG00000281178	ENSG00000281178.4	22877	MLXIP	MLXIP	Q9HAP2
ENSG00000156273	ENSG00000156273.16	100379661	BACH1	BACH1	O14867
ENSG00000156273	ENSG00000156273.16	571	BACH1	BACH1	O14867
ENSG00000157557	ENSG00000157557.13	2114	ETS2	ETS2	P15036
ENSG00000101745	ENSG00000101745.17	23253	ANKRD12	ANKRD12	Q6UB98
ENSG00000152242	ENSG00000152242.11	147339	ARK2N	ARK2N	Q96B23
ENSG00000157551	ENSG00000157551.19	3772	KCNJ15	KCNJ15	Q99712
ENSG00000154839	ENSG00000154839.10	220134	SKA1	SKA1	Q96BD8
ENSG00000139734	ENSG00000139734.19	81624	DIAPH3	DIAPH3	Q9NSV4
ENSG00000141425	ENSG00000141425.18	55197	RPRD1A	RPRD1A	Q96P16
ENSG00000205758	ENSG00000205758.12	9946	CRYZL1	CRYZL1	O95825
ENSG00000152214	ENSG00000152214.14	6014	RIT2	RIT2	Q99578
ENSG00000212710	ENSG00000212710.5	64693	CTAGE1	CTAGE1	Q9HC47
ENSG00000212710	ENSG00000212710.5	64693	CTAGE1	CTAGE1	Q96RT6
ENSG00000134489	ENSG00000134489.7	59340	HRH4	HRH4	Q9H3N8
ENSG00000101773	ENSG00000101773.19	5932	RBBP8	RBBP8	Q99708
ENSG00000156239	ENSG00000156239.12	29104	N6AMT1	N6AMT1	Q9Y5N5
ENSG00000283847	ENSG00000283847.2	26959	HBP1	HBP1	O60381
ENSG00000283812	ENSG00000283812.2	2845	GPR22	GPR22	Q99680
ENSG00000284103	ENSG00000284103.2	11062	DUS4L	DUS4L	O95620
ENSG00000154736	ENSG00000154736.6	11096	ADAMTS5	ADAMTS5	Q9UNA0
ENSG00000283852	ENSG00000283852.4	55973	BCAP29	BCAP29	Q9UHQ4
ENSG00000198445	ENSG00000198445.4	150160	CCT8L2	CCT8L2	Q96SF2
ENSG00000157617	ENSG00000157617.17	25966	C2CD2	C2CD2	Q9Y426
ENSG00000168234	ENSG00000168234.13	125488	TTC39C	TTC39C	Q8N584
ENSG00000118946	ENSG00000118946.12	27253	PCDH17	PCDH17	O14917
ENSG00000152484	ENSG00000152484.14	219333	USP12	USP12	O75317
ENSG00000141639	ENSG00000141639.12	5596	MAPK4	MAPK4	P31152
ENSG00000173276	ENSG00000173276.14	49854	ZBTB21	ZBTB21	Q9ULJ3
ENSG00000120688	ENSG00000120688.9	11193	WBP4	WBP4	O75554
ENSG00000141622	ENSG00000141622.14	494470	ARK2C	ARK2C	Q6ZSG1
ENSG00000099917	ENSG00000099917.17	51586	MED15	MED15	Q96RN5
ENSG00000180440	ENSG00000180440.4	400120	SERTM1	SERTM1	A2A2V5
ENSG00000159228	ENSG00000159228.13	873	CBR1	CBR1	P16152
ENSG00000139514	ENSG00000139514.13	6541	SLC7A1	SLC7A1	P30825
ENSG00000177511	ENSG00000177511.6	51046	ST8SIA3	ST8SIA3	O43173
ENSG00000176641	ENSG00000176641.11	220441	RNF152	RNF152	Q8N8N0
ENSG00000159231	ENSG00000159231.6	874	CBR3	CBR3	O75828
ENSG00000166510	ENSG00000166510.14	80323	CCDC68	CCDC68	Q9H2F9
ENSG00000088386	ENSG00000088386.17	6564	SLC15A1	SLC15A1	P46059
ENSG00000159216	ENSG00000159216.19	100506403	RUNX1	RUNX1	Q01196
ENSG00000159216	ENSG00000159216.19	861	RUNX1	RUNX1	Q01196
ENSG00000282172	ENSG00000282172.1		IGKV5-2	IGKV5-2	P06315
ENSG00000282801	ENSG00000282801.1		IGKV1-5	IGKV1-5	P01602
ENSG00000282163	ENSG00000282163.1		IGKV1-6	IGKV1-6	A0A0C4DH72
ENSG00000282310	ENSG00000282310.1		IGKV3-7	IGKV3-7	A0A075B6H7
ENSG00000283113	ENSG00000283113.2		IGKV1-8	IGKV1-8	A0A0C4DH67
ENSG00000282758	ENSG00000282758.1		IGKV1-9	IGKV1-9	A0A0C4DH69
ENSG00000282823	ENSG00000282823.1		IGKV3-11	IGKV3-11	P04433
ENSG00000282694	ENSG00000282694.3		IGKV1-12	IGKV1-12	A0A0C4DH73
ENSG00000175387	ENSG00000175387.16	4087	SMAD2	SMAD2	Q15796
ENSG00000282447	ENSG00000282447.1		IGKV3-15	IGKV3-15	P01624
ENSG00000282282	ENSG00000282282.1		IGKV1-16	IGKV1-16	P04430
ENSG00000281978	ENSG00000281978.1		IGKV1-17	IGKV1-17	P01599
ENSG00000282402	ENSG00000282402.1		IGKV3-20	IGKV3-20	P01619
ENSG00000282210	ENSG00000282210.1		IGKV6-21	IGKV6-21	A0A0C4DH24
ENSG00000282671	ENSG00000282671.1		IGKV2-24	IGKV2-24	A0A0C4DH68
ENSG00000282666	ENSG00000282666.1		IGKV1-27	IGKV1-27	A0A075B6S5
ENSG00000282025	ENSG00000282025.1		IGKV2-28	IGKV2-28	A0A075B6P5
ENSG00000281933	ENSG00000281933.1		IGKV2-30	IGKV2-30	P06310
ENSG00000282811	ENSG00000282811.1		IGKV1-33	IGKV1-33	P01594
ENSG00000282394	ENSG00000282394.1		IGKV1-37	IGKV1-37	A0A075B6S9
ENSG00000282120	ENSG00000282120.1		IGKV1-39	IGKV1-39	P01597
ENSG00000166979	ENSG00000166979.13	59271	EVA1C	EVA1C	P58658
ENSG00000150907	ENSG00000150907.10	2308	FOXO1	FOXO1	Q12778
ENSG00000159079	ENSG00000159079.19	56683	CFAP298	CFAP298	P57076
ENSG00000041353	ENSG00000041353.10	5874	RAB27B	RAB27B	O00194
ENSG00000136152	ENSG00000136152.15	83548	COG3	COG3	Q96JB2
ENSG00000091164	ENSG00000091164.13	9352	TXNL1	TXNL1	O43396
ENSG00000211667	ENSG00000211667.3		IGLV3-12	IGLV3-12	A0A075B6K2
ENSG00000211668	ENSG00000211668.2		IGLV2-11	IGLV2-11	P01706
ENSG00000136141	ENSG00000136141.15	23143	LRCH1	LRCH1	Q9Y2L9
ENSG00000134030	ENSG00000134030.14	9811	CTIF	CTIF	O43310
ENSG00000242220	ENSG00000242220.9	140290	TCP10L	TCP10L	Q8TDR4
ENSG00000099985	ENSG00000099985.4	5008	OSM	OSM	P13725
ENSG00000243627	ENSG00000243627.5	107983987	SMIM34	SMIM34	A8MWV9
ENSG00000243627	ENSG00000243627.5	388820	SMIM34	SMIM34	A8MWV9
ENSG00000154640	ENSG00000154640.15	10950	BTG3	BTG3	Q14201
ENSG00000185721	ENSG00000185721.13	4733	DRG1	DRG1	Q9Y295
ENSG00000102543	ENSG00000102543.14	81602	CDADC1	CDADC1	Q9BWV3
ENSG00000141441	ENSG00000141441.16	64762	GAREM1	GAREM1	Q9H706
ENSG00000184900	ENSG00000184900.16	6612	SUMO3	SUMO3	P55854
ENSG00000283985	ENSG00000283985.2	400566	LIAT1	LIAT1	Q6ZQX7
ENSG00000283883	ENSG00000283883.2	55275	VPS53	VPS53	Q5VIR6
ENSG00000083520	ENSG00000083520.15	22894	DIS3	DIS3	Q9Y2L1
ENSG00000154719	ENSG00000154719.14	54148	MRPL39	MRPL39	Q9NYK5
ENSG00000184828	ENSG00000184828.10	201501	ZBTB7C	ZBTB7C	A1YPR0
ENSG00000176635	ENSG00000176635.18	150280	HORMAD2	HORMAD2	Q8N7B1
ENSG00000283059	ENSG00000283059.3	100144748	KLLN	KLLN	B2CW77
ENSG00000155307	ENSG00000155307.19	64092	SAMSN1	SAMSN1	Q9NSI8
ENSG00000100365	ENSG00000100365.16	4689	NCF4	NCF4	Q15080
ENSG00000205670	ENSG00000205670.12	102723553	SMIM11	SMIM11	P58511
ENSG00000205670	ENSG00000205670.12	54065	SMIM11	SMIM11	P58511
ENSG00000228075	ENSG00000228075.5	284257	BOD1L2	BOD1L2	Q8IYS8
ENSG00000141665	ENSG00000141665.13	201456	FBXO15	FBXO15	Q8NCQ5
ENSG00000159263	ENSG00000159263.16	6493	SIM2	SIM2	Q14190
ENSG00000133103	ENSG00000133103.17	57511	COG6	COG6	Q9Y2V7
ENSG00000283302	ENSG00000283302.3	100507747	C13orf46	C13orf46	A0A1B0GUA9
ENSG00000280477	ENSG00000280477.2	22821	RASA3	RASA3	Q14644
ENSG00000141437	ENSG00000141437.10	147407	SLC25A52	SLC25A52	Q3SY17
ENSG00000183145	ENSG00000183145.9	53820	RIPPLY3	RIPPLY3	P57055
ENSG00000198089	ENSG00000198089.16	9814	SFI1	SFI1	A8K8P3
ENSG00000160208	ENSG00000160208.13	23076	RRP1B	RRP1B	Q14684
ENSG00000081138	ENSG00000081138.14	1005	CDH7	CDH7	Q9ULB5
ENSG00000160209	ENSG00000160209.19	8566	PDXK	PDXK	O00764
ENSG00000134779	ENSG00000134779.15	25941	TPGS2	TPGS2	Q68CL5
ENSG00000102802	ENSG00000102802.10	84935	MEDAG	MEDAG	Q5VYS4
ENSG00000134871	ENSG00000134871.19	1284	COL4A2	COL4A2	P08572
ENSG00000160214	ENSG00000160214.13	8568	RRP1	RRP1	P56182
ENSG00000166603	ENSG00000166603.5	4160	MC4R	MC4R	P32245
ENSG00000229665	ENSG00000229665.8	729240	PRR20C	PRR20C	P86479
ENSG00000184564	ENSG00000184564.11	84189	SLITRK6	SLITRK6	Q9H5Y7
ENSG00000166479	ENSG00000166479.10	54495	TMX3	TMX3	Q96JJ7
ENSG00000184226	ENSG00000184226.15	5101	PCDH9	PCDH9	Q9HC56
ENSG00000160216	ENSG00000160216.21	56894	AGPAT3	AGPAT3	Q9NRZ7
ENSG00000100346	ENSG00000100346.18	8911	CACNA1I	CACNA1I	Q9P0X4
ENSG00000101542	ENSG00000101542.10	28316	CDH20	CDH20	Q9HBT6
ENSG00000160218	ENSG00000160218.13	7109	TRAPPC10	TRAPPC10	P48553
ENSG00000175354	ENSG00000175354.20	5771	PTPN2	PTPN2	P17706
ENSG00000132950	ENSG00000132950.19	9205	ZMYM5	ZMYM5	Q9UJ78
ENSG00000241945	ENSG00000241945.8	5822	PWP2	PWP2	Q15269
ENSG00000182968	ENSG00000182968.5	6656	SOX1	SOX1	O00570
ENSG00000175664	ENSG00000175664.10	122046	TEX26	TEX26	Q8N6G2
ENSG00000041515	ENSG00000041515.16	23026	MYO16	MYO16	Q9Y6X6
ENSG00000157540	ENSG00000157540.22	1859	DYRK1A	DYRK1A	Q13627
ENSG00000081913	ENSG00000081913.14	23239	PHLPP1	PHLPP1	O60346
ENSG00000100354	ENSG00000100354.21	23112	TNRC6B	TNRC6B	Q9UPQ9
ENSG00000288501	ENSG00000288501.1	283694	OR4N4	OR4N4	Q8N0Y3
ENSG00000288478	ENSG00000288478.1	123606	NIPA1	NIPA1	Q7RTP0
ENSG00000288461	ENSG00000288461.1	23191	CYFIP1	CYFIP1	Q7L576
ENSG00000071991	ENSG00000071991.9	28513	CDH19	CDH19	Q9H159
ENSG00000288188	ENSG00000288188.1	54551	MAGEL2	MAGEL2	Q9UJ55
ENSG00000187498	ENSG00000187498.16	1282	COL4A1	COL4A1	P02462
ENSG00000288469	ENSG00000288469.2	118568804	OR4M2B	OR4M2B	A0A0X1KG70
ENSG00000175329	ENSG00000175329.13	91464	ISX	ISX	Q2M1V0
ENSG00000100294	ENSG00000100294.13	27349	MCAT	MCAT	Q8IVS2
ENSG00000206026	ENSG00000206026.7	284274	SMIM21	SMIM21	Q3B7S5
ENSG00000176177	ENSG00000176177.10	150350	ENTHD1	ENTHD1	Q8IYW4
ENSG00000141428	ENSG00000141428.17	83608	C18orf21	C18orf21	Q32NC0
ENSG00000128342	ENSG00000128342.5	3976	LIF	LIF	P15018
ENSG00000141956	ENSG00000141956.14	63977	PRDM15	PRDM15	P57071
ENSG00000100307	ENSG00000100307.13	23492	CBX7	CBX7	O95931
ENSG00000171873	ENSG00000171873.8	146	ADRA1D	ADRA1D	P25100
ENSG00000101282	ENSG00000101282.9	343637	RSPO4	RSPO4	Q2I0M5
ENSG00000134504	ENSG00000134504.14	284252	KCTD1	KCTD1	Q719H9
ENSG00000125903	ENSG00000125903.4	140881	DEFB129	DEFB129	Q9H1M3
ENSG00000100344	ENSG00000100344.11	80339	PNPLA3	PNPLA3	Q9NST1
ENSG00000101280	ENSG00000101280.8	51378	ANGPT4	ANGPT4	Q9Y264
ENSG00000089012	ENSG00000089012.14	55423	SIRPG	SIRPG	Q9P1W8
ENSG00000186976	ENSG00000186976.15	64800	EFCAB6	EFCAB6	Q5THR3
ENSG00000141424	ENSG00000141424.13	25800	SLC39A6	SLC39A6	Q13433
ENSG00000171984	ENSG00000171984.15	149840	SHLD1	SHLD1	Q8IYI0
ENSG00000198081	ENSG00000198081.11	7541	ZBTB14	ZBTB14	O43829
ENSG00000149346	ENSG00000149346.15	128710	SLX4IP	SLX4IP	Q5VYV7
ENSG00000185950	ENSG00000185950.9	8660	IRS2	IRS2	Q9Y4H2
ENSG00000178591	ENSG00000178591.7	245938	DEFB125	DEFB125	Q8N687
ENSG00000153498	ENSG00000153498.12	122258	SPACA7	SPACA7	Q96KW9
ENSG00000125820	ENSG00000125820.6	4821	NKX2-2	NKX2-2	O95096
ENSG00000166573	ENSG00000166573.6	2587	GALR1	GALR1	P47211
ENSG00000125845	ENSG00000125845.7	650	BMP2	BMP2	P12643
ENSG00000101327	ENSG00000101327.9	5173	PDYN	PDYN	P01213
ENSG00000054611	ENSG00000054611.14	25771	TBC1D22A	TBC1D22A	Q8WUA7
ENSG00000198795	ENSG00000198795.11	25925	ZNF521	ZNF521	Q96K83
ENSG00000133115	ENSG00000133115.12	161003	STOML3	STOML3	Q8TAV4
ENSG00000125898	ENSG00000125898.13	83541	FAM110A	FAM110A	Q9BQ89
ENSG00000088448	ENSG00000088448.14	55608	ANKRD10	ANKRD10	Q9NXR5
ENSG00000173404	ENSG00000173404.5	3642	INSM1	INSM1	Q01101
ENSG00000185982	ENSG00000185982.7	245939	DEFB128	DEFB128	Q7Z7B8
ENSG00000154059	ENSG00000154059.11	55364	IMPACT	IMPACT	Q9P2X3
ENSG00000125788	ENSG00000125788.6	81623	DEFB126	DEFB126	Q9BYW3
ENSG00000204442	ENSG00000204442.4	728215	NALF1	NALF1	B1AL88
ENSG00000184497	ENSG00000184497.13	348013	TMEM255B	TMEM255B	Q8WV15
ENSG00000132640	ENSG00000132640.15	22903	BTBD3	BTBD3	Q9Y2F9
ENSG00000141668	ENSG00000141668.10	147381	CBLN2	CBLN2	Q8IUK8
ENSG00000160199	ENSG00000160199.15	5316	PKNOX1	PKNOX1	P55347
ENSG00000175198	ENSG00000175198.17	5095	PCCA	PCCA	P05165
ENSG00000284774	ENSG00000284774.2	3297	HSF1	HSF1	Q00613
ENSG00000160200	ENSG00000160200.18	102724560	CBS	CBS	P35520
ENSG00000160200	ENSG00000160200.18	875	CBS	CBS	P35520
ENSG00000125816	ENSG00000125816.5	644524	NKX2-4	NKX2-4	Q9H2Z4
ENSG00000285482	ENSG00000285482.2	8694	DGAT1	DGAT1	O75907
ENSG00000089063	ENSG00000089063.15	29058	TMEM230	TMEM230	Q96A57
ENSG00000284923	ENSG00000284923.2	83482	SCRT1	SCRT1	Q9BWW7
ENSG00000285272	ENSG00000285272.1	340393	TMEM249	TMEM249	Q2WGJ8
ENSG00000285442	ENSG00000285442.2	26233	FBXL6	FBXL6	Q8N531
ENSG00000285451	ENSG00000285451.2	203054	ADCK5	ADCK5	Q3MIX3
ENSG00000100426	ENSG00000100426.7	9889	ZBED4	ZBED4	O75132
ENSG00000285049	ENSG00000285049.2	29894	CPSF1	CPSF1	Q10570
ENSG00000100316	ENSG00000100316.16	6122	RPL3	RPL3	P39023
ENSG00000285339	ENSG00000285339.2	51160	VPS28	VPS28	Q9UK41
ENSG00000126216	ENSG00000126216.15	10426	TUBGCP3	TUBGCP3	Q96CW5
ENSG00000125851	ENSG00000125851.10	5126	PCSK2	PCSK2	P16519
ENSG00000197971	ENSG00000197971.16	4155	MBP	MBP	P02686
ENSG00000088876	ENSG00000088876.13	79175	ZNF343	ZNF343	Q6P1L6
ENSG00000125815	ENSG00000125815.9	10047	CST8	CST8	O60676
ENSG00000075218	ENSG00000075218.19	51512	GTSE1	GTSE1	Q9NYZ3
ENSG00000160202	ENSG00000160202.7	102724652	CRYAA	CRYAA	P02489
ENSG00000160202	ENSG00000160202.7	1409	CRYAA	CRYAA	P02489
ENSG00000101230	ENSG00000101230.6	140862	ISM1	ISM1	B1AKI9
ENSG00000170367	ENSG00000170367.5	1473	CST5	CST5	P28325
ENSG00000160201	ENSG00000160201.12	102724594	U2AF1	U2AF1	Q01081
ENSG00000160201	ENSG00000160201.12	7307	U2AF1	U2AF1	Q01081
ENSG00000101463	ENSG00000101463.6	79953	SYNDIG1	SYNDIG1	Q9H7V2
ENSG00000184708	ENSG00000184708.18	56478	EIF4ENIF1	EIF4ENIF1	Q9NRA8
ENSG00000288216	ENSG00000288216.2	115584	SLC5A11	SLC5A11	Q8WWX8
ENSG00000185974	ENSG00000185974.7	6011	GRK1	GRK1	Q15835
ENSG00000088930	ENSG00000088930.8	22803	XRN2	XRN2	Q9H0D6
ENSG00000288353	ENSG00000288353.1	55114	ARHGAP17	ARHGAP17	Q68EM7
ENSG00000139797	ENSG00000139797.8	140432	RNF113B	RNF113B	Q8IZP6
ENSG00000152193	ENSG00000152193.8	79596	OBI1	OBI1	Q5W0B1
ENSG00000122042	ENSG00000122042.10	5412	UBL3	UBL3	O95164
ENSG00000185917	ENSG00000185917.14	54093	SETD4	SETD4	Q9NVD3
ENSG00000102539	ENSG00000102539.5	2862	MLNR	MLNR	O43193
ENSG00000125870	ENSG00000125870.11	6629	SNRPB2	SNRPB2	P08579
ENSG00000122025	ENSG00000122025.15	2322	FLT3	FLT3	P36888
ENSG00000101493	ENSG00000101493.11	9658	ZNF516	ZNF516	Q92618
ENSG00000077984	ENSG00000077984.6	8530	CST7	CST7	O76096
ENSG00000154080	ENSG00000154080.14	83539	CHST9	CHST9	Q7L1S5
ENSG00000134884	ENSG00000134884.15	55082	ARGLU1	ARGLU1	Q9NWB6
ENSG00000101474	ENSG00000101474.12	57136	APMAP	APMAP	Q9HDC9
ENSG00000152767	ENSG00000152767.17	10160	FARP1	FARP1	Q9Y4F1
ENSG00000125864	ENSG00000125864.14	631	BFSP1	BFSP1	Q12934
ENSG00000134490	ENSG00000134490.14	85019	TMEM241	TMEM241	Q24JQ0
ENSG00000173638	ENSG00000173638.19	6573	SLC19A1	SLC19A1	P41440
ENSG00000149435	ENSG00000149435.12	92086	GGTLC1	GGTLC1	Q9BX51
ENSG00000292251	ENSG00000292251.1	54865	GPATCH4	GPATCH4	Q5T3I0
ENSG00000170369	ENSG00000170369.4	1470	CST2	CST2	P09228
ENSG00000100347	ENSG00000100347.15	25813	SAMM50	SAMM50	Q9Y512
ENSG00000182871	ENSG00000182871.16	80781	COL18A1	COL18A1	P39060
ENSG00000125868	ENSG00000125868.16	11034	DSTN	DSTN	P60981
ENSG00000125834	ENSG00000125834.13	140901	STK35	STK35	Q8TDR2
ENSG00000215397	ENSG00000215397.4	85508	SCRT2	SCRT2	Q9NQ03
ENSG00000198646	ENSG00000198646.14	23054	NCOA6	NCOA6	Q14686
ENSG00000075234	ENSG00000075234.17	55020	TTC38	TTC38	Q5R3I4
ENSG00000179813	ENSG00000179813.7	144809	FAM216B	FAM216B	Q8N7L0
ENSG00000134759	ENSG00000134759.14	55250	ELP2	ELP2	Q6IA86
ENSG00000100372	ENSG00000100372.15	10478	SLC25A17	SLC25A17	O43808
ENSG00000088782	ENSG00000088782.5	140850	DEFB127	DEFB127	Q9H1M4
ENSG00000136156	ENSG00000136156.15	9445	ITM2B	ITM2B	Q9Y287
ENSG00000172296	ENSG00000172296.13	55304	SPTLC3	SPTLC3	Q9NUV7
